"dipirona sódica + cloridrato de 
isometepteno + cafeína"	Neosaldina	Solução oral	"300 mg/ml + 50 mg/ml + 
30 mg/ml"	Prati Donaduzzi	08/10/2007
"dipirona sódica + cloridrato de 
isometepteno + cafeína"	Neosaldina	Solução oral	"300 mg/ml + 50 mg/ml + 
30 mg/ml"	Germed	07/07/2008
"dipirona sódica + cloridrato de 
isometepteno + cafeína"	Neosaldina	Solução oral	"300 mg/ml + 50 mg/ml + 
30 mg/ml"	EMS	07/07/2008
"dipirona sódica + cloridrato de 
isometepteno + cafeína"	Neosaldina	Solução oral	"300 mg/ml + 50 mg/ml + 
30 mg/ml"	"EMS Sigma 
Pharma"	07/07/2008
dipropionato de beclometasona	Clenil HFA	"solução aerossol para inalação 
oral"	250 mcg/dose	Glenmark	05/10/2015
dipropionato de betametasona	Diprosone	Creme dermatológico	0,5 mg/g	"EMS Sigma 
Pharma"	05/10/2004
dipropionato de betametasona	Diprosone	Creme dermatológico	0,5 mg/g	Germed	05/10/2004
dipropionato de betametasona	Diprosone	Creme dermatológico	0,5 mg/g	EMS	11/10/2004
dipropionato de betametasona	Diprosone	Pomada dermatológica	0,5 mg/g	"EMS Sigma 
Pharma"	16/05/2005
dipropionato de betametasona	Diprosone	Pomada dermatológica	0,5 mg/g	Germed	16/05/2005
dipropionato de betametasona	Diprosone	Pomada dermatológica	0,5 mg/g	EMS	30/05/2005
dipropionato de betametasona	Diprosone	Loção dermatológica	0,5 mg/ml	EMS	29/10/2007
dipropionato de betametasona	Diprosone	Loção dermatológica	0,5 mg/ml	"EMS Sigma 
Pharma"	29/10/2007
dipropionato de betametasona	Diprosone	Loção dermatológica	0,5 mg/ml	Germed	05/11/2007
"dipropionato de betametasona 
+ ácido salicílico"	Diprosalic	Pomada dermatológica	0,64 mg/g + 30 mg/g	Medley	13/11/2001
"dipropionato de betametasona 
+ ácido salicílico"	Diprosalic	Pomada dermatológica	0,64 mg/g + 30 mg/g	EMS	21/01/2004
"dipropionato de betametasona 
+ ácido salicílico"	Diprosalic	Solução tópica	0,64 mg/g + 20 mg/g	Prati Donaduzzi	12/05/2004
"dipropionato de betametasona 
+ ácido salicílico"	Diprosalic	Pomada dermatológica	0,64 mg/g + 30 mg/g	Prati Donaduzzi	17/09/2004
"dipropionato de betametasona 
+ ácido salicílico"	Diprosalic	Pomada dermatológica	0,64 mg/g + 30 mg/g	Teuto	22/08/2005
"dipropionato de betametasona 
+ ácido salicílico"	Diprosalic	Solução tópica	0,64 mg/g + 20 mg/g	Germed	26/01/2009
"dipropionato de betametasona 
+ ácido salicílico"	Diprosalic	Solução tópica	0,64 mg/g + 20 mg/g	EMS	26/01/2009
"dipropionato de betametasona 
+ ácido salicílico"	Diprosalic	Solução tópica	0,64 mg/g + 20 mg/g	"EMS Sigma 
Pharma"	26/01/2009
"dipropionato de betametasona 
+ ácido salicílico"	Diprosalic	Solução tópica	0,64 mg/g + 20 mg/g	Legrand	06/04/2009
"dipropionato de betametasona 
+ fosfato dissódico de 
betametasona"	Diprospan	Suspensão injetável	5 mg/ml + 2 mg/ml	Eurofarma	17/01/2003
"dipropionato de betametasona 
+ fosfato dissódico de 
betametasona"	Diprospan	Suspensão injetável	5 mg/ml + 2 mg/ml	Brainfarma	10/11/2003
"dipropionato de betametasona 
+ fosfato dissódico de 
betametasona"	Diprospan	Suspensão injetável	5 mg/ml + 2 mg/ml	Pharlab	14/12/2015
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Creme dermatológico	0,5 mg/g + 1 mg/g	Medley	23/09/2002
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Pomada dermatológica	0,5 mg/g + 1 mg/g	Medley	23/09/2002
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Creme dermatológico	0,5 mg/g + 1 mg/g	"EMS Sigma 
Pharma"	31/12/2004
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Pomada dermatológica	0,5 mg/g + 1 mg/g	"EMS Sigma 
Pharma"	31/12/2004
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Creme dermatológico	0,5 mg/g + 1 mg/g	Germed	31/12/2004
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Pomada dermatológica	0,5 mg/g + 1 mg/g	Germed	31/12/2004
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Pomada dermatológica	0,5 mg/g + 1 mg/g	EMS	31/12/2004
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Creme dermatológico	0,5 mg/g + 1 mg/g	EMS	07/01/2005
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Creme dermatológico	0,5 mg/g + 1 mg/g	Prati Donaduzzi	25/06/2007
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Pomada dermatológica	0,5 mg/g + 1 mg/g	Prati Donaduzzi	25/06/2007
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Creme dermatológico	0,5 mg/g + 1 mg/g	Ranbaxy	24/11/2008
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Creme dermatológico	0,5 mg/g + 1 mg/g	Cimed	08/12/2008
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Creme dermatológico	0,5 mg/g + 1 mg/g	Geolab	11/05/2009
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Pomada dermatológica	0,5 mg/g + 1 mg/g	Geolab	13/10/2009
"dipropionato de betametasona 
+ sulfato de gentamicina"	Diprogenta	Creme dermatológico	0,5 mg/g + 1 mg/g	Teuto	13/07/2015
divalproato de sódio	Depakote	Comprimido revestido	250 mg; 500 mg	Zydus	06/12/2010
divalproato de sódio	Depakote	"Comprimido revestido, 
comprimido revestido de 
liberação prolongada, cápsula 
dura de liberação prolongada"	125 mg; 250 mg; 500 mg	Abbott	06/07/2015
docetaxel	Taxotere	Solução injetável	20 mg; 80 mg	Eurofarma	01/03/2004
docetaxel	Taxotere	Solução injetável	20 mg; 80 mg	Glenmark	28/08/2006
domperidona	Motilium	Suspensão oral	1 mg/ml	Medley	04/12/2006
domperidona	Motilium	Comprimido	10 mg	Ranbaxy	03/09/2007
domperidona	Motilium	Comprimido	10 mg	Legrand	24/05/2010
domperidona	Motilium	Comprimido	10 mg	Germed	09/08/2010
domperidona	Motilium	Comprimido	10 mg	EMS	13/09/2010
domperidona	Motilium	Comprimido	10 mg	"EMS Sigma 
Pharma"	13/09/2010
domperidona	Motilium	Comprimido	10 mg	Eurofarma	13/09/2010
domperidona	Motilium	Comprimido	10 mg	Nova Química	12/09/2011
domperidona	Motilium	Comprimido	10 mg	Medley	07/07/2014
domperidona	Motilium	Suspensão oral	1 mg/ml	Eurofarma	28/09/2015
dropropizina	Tussiflex D	Xarope	1,5 mg/ml; 3 mg/ml	Medley	06/05/2002
dropropizina	Tussiflex D	Xarope	3 mg/ml	União Química	19/11/2002
dropropizina	Tussiflex D	Xarope	1,5 mg/ml; 3 mg/ml	Prati Donaduzzi	19/08/2003
dropropizina	Tussiflex D	Xarope	1,5 mg/ml; 3 mg/ml	Brainfarma	17/09/2004
dropropizina	Vibral	Xarope	1,5 mg/ml; 3 mg/ml	Biosintética	08/07/2013
dropropizina	Vibral	Xarope	1,5 mg/ml; 3 mg/ml	Aché	08/07/2013
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	Legrand	25/07/2011
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	EMS	26/09/2011
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	Germed	26/09/2011
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	Nova Química	27/02/2012
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	Althaia	16/04/2012
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	Mabra	07/05/2012
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	Medley	21/05/2012
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	Sandoz	22/10/2012
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	Eurofarma	11/03/2013
drospirenona + etinilestradiol	Yaz	Comprimido revestido	3 mg + 0,02 mg	Althaia	17/06/2013
drospirenona + etinilestradiol	Yaz	Comprimido revestido	3 mg + 0,02 mg	EMS	21/07/2014
drospirenona + etinilestradiol	Yaz	Comprimido revestido	3 mg + 0,02 mg	Germed	21/07/2014
drospirenona + etinilestradiol	Yaz	Comprimido revestido	3 mg + 0,02 mg	Legrand	21/07/2014
drospirenona + etinilestradiol	Yaz	Comprimido revestido	3 mg + 0,02 mg	Nova Química	21/07/2014
drospirenona + etinilestradiol	Yasmin	Comprimido revestido	3 mg + 0,03 mg	Cifarma	02/03/2015
dutasterida	Avodart	Cápsula mole	0,5 mg	Glaxosmithkline	01/09/2014
dutasterida	Avodart	Cápsula mole	0,5 mg	Biosintética	26/01/2015
dutasterida	Avodart	Cápsula mole	0,5 mg	Aché	25/05/2015
dutasterida	Avodart	Cápsula mole	0,5 mg	Sandoz	25/05/2015
"dutasterida + cloridrato de 
tansulosina"	Combodart	Cápsula dura	0,5 mg + 0,4 mg	Glaxosmithkline	11/08/2014
efavirenz	Stocrin	Comprimido revestido	600mg	Fiocruz	26/01/2009
"enantato de noretisterona + 
valerato de estradiol"	Mesigyna	Solução injetável	50 mg/ml + 5mg/ml	Eurofarma	28/04/2005
"enantato de noretisterona + 
valerato de estradiol"	Mesigyna	Solução injetável	50 mg/ml + 5mg/ml	Cifarma	07/12/2009
entacapona	Comtan	Comprimido revestido	200 mg	EMS	17/01/2011
entacapona	Comtan	Comprimido revestido	200 mg	Germed	31/01/2011
entacapona	Comtan	Comprimido revestido	200 mg	Legrand	31/01/2011
entacapona	Comtan	Comprimido revestido	200 mg	FURP	23/12/2013
entacapona	Comtan	Comprimido revestido	200 mg	IQUEGO	23/12/2013
entacapona	Comtan	Comprimido revestido	200 mg	LIFAL	23/12/2013
ertapenem sódico	Invanz	Pó para solução injetável	1 g	Schering-Plough	03/11/2014
esomeprazol magnésio	Nexium	"Comprimido revestido de 
liberação retardada"	20 mg; 40 mg	Ranbaxy	30/01/2012
esomeprazol magnésio	Nexium	"Comprimido revestido de 
liberação retardada"	20 mg; 40 mg	Astrazeneca	28/05/2012
esomeprazol magnésio	Nexium	"Comprimido revestido de 
liberação retardada"	20 mg; 40 mg	EMS	11/10/2012
esomeprazol magnésio	Nexium	"Comprimido revestido de 
liberação retardada"	20 mg; 40 mg	Germed	19/11/2012
esomeprazol magnésio	Nexium	"Comprimido revestido de 
liberação retardada"	20 mg; 40 mg	Legrand	19/11/2012
esomeprazol magnésio	Nexium	"Comprimido revestido de 
liberação retardada"	20 mg; 40 mg	Nova Química	19/11/2012
esomeprazol magnésio	Nexium	"Comprimido revestido de 
liberação retardada"	20 mg; 40 mg	Althaia	08/12/2014
esomeprazol magnésio	Nexium	"Comprimido revestido de 
liberação retardada"	20 mg; 40 mg	Sandoz	04/05/2015
esomeprazol magnésio	Nexium	"Comprimido revestido de 
liberação retardada"	20 mg; 40 mg	Brainfarma	31/08/2015
esomeprazol sódico	Nexium IV	Pó para solução injetável	40 mg	Sun	27/02/2012
esomeprazol sódico	Nexium IV	Pó para solução injetável	40 mg	Eurofarma	19/03/2012
espironolactona	Aldactone	Comprimido	25 mg; 50 mg; 100mg	EMS	22/09/2003
espironolactona	Aldactone	Comprimido	25 mg; 50 mg; 100mg	Germed	08/06/2004
espironolactona	Aldactone	Comprimido	25 mg; 50 mg; 100mg	Eurofarma	14/08/2006
espironolactona	Aldactone	Comprimido	50 mg; 100 mg	Hipolabor	16/06/2008
espironolactona	Aldactone	Comprimido	25 mg; 50 mg; 100 mg	Brainfarma	14/05/2012
espironolactona	Aldactone	Comprimido	25 mg; 50 mg; 100 mg	FURP	22/09/2014
estolato de eritromicina	Eritrex	Comprimido	500mg	Prati Donaduzzi	13/04/2009
estolato de eritromicina	Eritrex	Suspensão oral	25 mg/ml; 50 mg/ml	Prati Donaduzzi	01/02/2010
"estradiol + acetato de 
noretisterona"	Cliane	Comprimido revestido	2,0 mg + 1,0 mg	EMS	10/06/2014
"estradiol + acetato de 
noretisterona"	Cliane	Comprimido revestido	2,0 mg + 1,0 mg	Germed	21/07/2014
"estradiol + acetato de 
noretisterona"	Cliane	Comprimido revestido	2,0 mg + 1,0 mg	"EMS Sigma 
Pharma"	21/07/2014
"estradiol + acetato de 
noretisterona"	Cliane	Comprimido revestido	2,0 mg + 1,0 mg	Legrand	28/07/2014
estradiol + didrogesterona	Femoston	Comprimido revestido	1 mg + 10 mg; 1 mg + 5 mg	Abbott	02/03/2015
estriol	Ovestrion	Creme vaginal	1 mg/g	Brainfarma	27/10/2008
etomidato	Hypnomidate	Solução injetável	2 mg/ml	Cristália	07/02/2001
etomidato	Hypnomidate	Solução injetável	2 mg/ml	Blau	18/02/2013
etoposídeo	Vepesid	Solução injetável	20 mg/ml	Glenmark	12/06/2006
etoricoxibe	Arcoxia	Comprimido revestido	60 mg; 90 mg	Schering-Plough	07/07/2014
everolimo	Afinator/Certican	Comprimido	"0,5 mg; 0,75 mg; 1 mg; 2,5 
mg; 5 mg e 10 mg"	FURP	05/05/2014
ezetimiba	Ezetrol	Comprimido	10 mg	Sandoz	23/03/2015
ezetimiba	Ezetrol	Comprimido	10 mg	Actavis	06/04/2015
ezetimiba	Ezetrol	Comprimido	10 mg	Althaia	05/10/2015
fenitoína	Hidantal	Comprimido	100 mg	Teuto	30/05/2005
fenitoína	Hidantal	Comprimido	100 mg	Sanofi-Aventis	08/10/2007
fenitoína	Hidantal	Comprimido	100 mg	Cazi	16/06/2008
fenitoína sódica	Hidantal	Solução injetável	50 mg/ml	União Química	08/05/2006
fenitoína sódica	Hidantal	Solução injetável	50 mg/ml	Teuto	30/07/2007
fenitoína sódica	Hidantal	Solução injetável	50 mg/ml	Hipolabor	24/08/2009
fenobarbital	Gardenal	Comprimido	100 mg	União Química	30/07/2004
fenobarbital	Gardenal	Comprimido	100 mg	Brainfarma	20/02/2006
fenobarbital	Gardenal	Solução oral	40 mg/ml	União Química	24/03/2006
fenobarbital	Gardenal	Comprimido	100 mg	Teuto	17/04/2006
fenobarbital	Gardenal	Solução oral	40 mg/ml	Sanval	15/05/2006
fenobarbital	Gardenal	Comprimido	100 mg	Sanofi-Aventis	24/09/2007
fenobarbital	Gardenal	"Comprimido e solução 
injetável"	100 mg; 200 mg/ml	Teuto	17/08/2015
fenobarbital	Gardenal	Solução oral	40 mg/ml	Hipolabor	31/08/2015
fenofibrato	Lipidil	Cápsula dura	200mg	"EMS Sigma 
Pharma"	30/03/2009
fenofibrato	Lipidil	Cápsula dura	200mg	Germed	06/04/2009
fenofibrato	Lipidil	Cápsula dura	200mg	EMS	06/04/2009
fenofibrato	Lipidil	Cápsula dura	200mg	Legrand	06/04/2009
fenofibrato	Lipidil	Cápsula dura	200mg	FURP	20/06/2014
fenofibrato	Lipidil	"Cápsula dura e comprimido 
revestido"	200 mg; 160 mg	Abbott	20/04/2015
fenoximetilpenicilina potássica	Pen-Ve-Oral	pó para solução oral	80.000 UI/ml	EMS	26/09/2000
fenoximetilpenicilina potássica	Pen-Ve-Oral	Comprimido	500.000 UI	Teuto	30/03/2004
finasterida	Proscar	Comprimido revestido	5 mg	Eurofarma	24/10/2002
finasterida	Proscar	Comprimido revestido	5 mg	Germed	16/09/2003
finasterida	Propécia	Comprimido revestido	1 mg	Germed	16/09/2003
finasterida	Proscar	Comprimido revestido	5 mg	EMS	16/09/2003
finasterida	Propécia	Comprimido revestido	1 mg	EMS	16/09/2003
finasterida	Propécia	Comprimido revestido	1 mg	Biosintética	15/07/2004
finasterida	Propécia	Comprimido revestido	1 mg	Medley	30/07/2004
finasterida	Proscar	Comprimido revestido	5 mg	Medley	19/10/2004
finasterida	Proscar	Comprimido revestido	5 mg	Biosintética	26/01/2005
finasterida	Proscar	Comprimido revestido	5 mg	"EMS Sigma 
Pharma"	24/03/2006
finasterida	Propécia	Comprimido revestido	1 mg	"EMS Sigma 
Pharma"	24/03/2006
finasterida	Propécia	Comprimido revestido	1 mg	Nova Química	22/05/2006
finasterida	Proscar	Comprimido revestido	5 mg	Nova Química	26/06/2006
finasterida	Propécia	Comprimido revestido	1 mg	Merck	24/07/2006
finasterida	Proscar	Comprimido revestido	5 mg	Merck	13/11/2006
finasterida	Propécia	Comprimido revestido	1 mg	Sandoz	04/12/2006
finasterida	Proscar	Comprimido revestido	5 mg	Sandoz	02/07/2007
finasterida	Proscar	Comprimido revestido	5 mg	Aurobindo	19/05/2008
finasterida	Proscar	Comprimido revestido	5 mg	Teuto	05/07/2010
finasterida	Proscar	Comprimido revestido	5 mg	Brainfarma	16/05/2011
finasterida	Propécia	Comprimido revestido	1 mg	Teuto	03/06/2013
finasterida	Proscar	Comprimido revestido	5 mg	FURP	15/12/2014
fluconazol	Zoltec	Cápsula dura	150 mg	Medley	05/10/2001
fluconazol	Zoltec	Cápsula dura	150 mg	Teuto	08/03/2002
fluconazol	Zoltec	Cápsula dura	150 mg	EMS	13/01/2003
fluconazol	Zoltec	Solução injetável	2 mg/ml	Halex Istar	22/04/2003
fluconazol	Zoltec	Cápsula dura	50 mg; 100 mg e 150 mg	Ranbaxy	03/06/2003
fluconazol	Zoltec	Cápsula dura	150 mg	Germed	05/09/2003
fluconazol	Zoltec	Cápsula dura	150 mg	Zydus	20/06/2005
fluconazol	Zoltec	Solução injetável	2 mg/ml	Isofarma	10/10/2005
fluconazol	Zoltec	Solução injetável	2 mg/ml	Hipolabor	02/10/2006
fluconazol	Zoltec	Cápsula dura	150 mg	Brainfarma	20/08/2007
fluconazol	Zoltec	Cápsula dura	150 mg	Cimed	18/02/2008
fluconazol	Zoltec	Cápsula dura	150 mg	Sandoz	02/06/2008
fluconazol	Zoltec	Cápsula dura	150 mg	Prati Donaduzzi	13/10/2008
fluconazol	Zoltec	Solução injetável	2 mg/ml	Sanobiol	21/09/2010
fluconazol	Zoltec	Cápsula dura	150 mg	Medquímica	25/05/2015
fluconazol	Zoltec	Solução injetável	2 mg/ml	Fresenius	27/07/2015
flumazenil	Lanexat	Solução injetável	0,1 mg/mL	União Química	24/02/2006
flumazenil	Lanexat	Solução injetável	0,1 mg/mL	Teuto	13/07/2015
flumazenil	Lanexat	Solução injetável	0,1 mg/mL	Biochimico	26/10/2015
fluoruracila	Fluoro-uracil	Solução injetável	25 mg/ml	Eurofarma	02/08/2002
fluoruracila	Fluoro-uracil	Solução injetável	25 mg/ml	Bergamo	11/05/2009
fluoruracila	Fluoro-uracil	Solução injetável	50 mg/ml	Accord	09/08/2010
flutamida	Eulexin	Comprimido	250 mg	Blau	25/08/2014
folinato de cálcio	Leucovorin	Pó para solução injetável	50 mg	Eurofarma	21/12/2001
folinato de cálcio	Legifol	Solução injetável	10mg/mL	Eurofarma	05/07/2010
fosfato de clindamicina	Dalacin C	Solução injetável	150 mg/ml	Hipolabor	17/06/2003
fosfato de clindamicina	Dalacin C	Solução injetável	150 mg/ml	União Química	22/07/2004
fosfato de clindamicina	Dalacin C	Solução injetável	150 mg/ml	Germed	19/01/2005
fosfato de clindamicina	Dalacin C	Solução injetável	150 mg/ml	EMS	20/01/2005
fosfato de clindamicina	Dalacin C	Solução injetável	150 mg/ml	"EMS Sigma 
Pharma"	26/01/2005
fosfato de clindamicina	Dalacin V	Creme vaginal	20 mg/g	Germed	03/03/2005
fosfato de clindamicina	Dalacin V	Creme vaginal	20 mg/g	EMS	03/03/2005
fosfato de clindamicina	Clinagel	Gel dermatológico	10 mg/g	Germed	29/08/2005
fosfato de clindamicina	Clinagel	Gel dermatológico	10 mg/g	EMS	29/08/2005
fosfato de clindamicina	Dalacin C	Solução injetável	150 mg/ml	Novafarma	03/09/2007
fosfato de clindamicina	Dalacin V	Creme vaginal	20 mg/g	Prati Donaduzzi	18/02/2008
fosfato de clindamicina	Dalacin C	Solução injetável	150 mg/ml	FURP	28/12/2015
fosfato de fludarabina	Fludara	Pó para solução injetável	50 mg	Evolabis	10/12/2012
fosfato de fludarabina	Fludara	Pó para solução injetável	50 mg	Bergamo	14/10/2013
"fosfato dissódico de 
betametasona"	Celestone	Solução injetável	4 mg/ml	Novafarma	16/11/2010
"fosfato dissódico de 
dexametasona"	Decadron	Solução injetável	2 mg/ml; 4 mg/ml	Teuto	21/03/2000
"fosfato dissódico de 
dexametasona"	Decadron	Solução injetável	2 mg/ml; 4 mg/ml	Hypofarma	13/03/2002
"fosfato dissódico de 
dexametasona"	Decadron	Solução injetável	2 mg/ml; 4 mg/ml	Farmace	12/12/2005
fosfato sódico de prednisolona	Prednisolon	Solução oral	1 mg/ml	Medley	27/09/2002
fosfato sódico de prednisolona	Prednisolon	Solução oral	1 mg/ml	Prati Donaduzzi	30/04/2003
fosfato sódico de prednisolona	Prelone	Solução oral	3 mg/ml	Prati Donaduzzi	15/08/2005
fosfato sódico de prednisolona	Prelone	Solução oral	3 mg/ml	Biosintética	10/03/2008
fosfato sódico de prednisolona	Prelone	Solução oral	3 mg/ml	Germed	09/03/2011
fosfato sódico de prednisolona	Prelone	Solução oral	3 mg/ml	EMS	09/03/2011
fosfato sódico de prednisolona	Prelone	Solução oral	3 mg/ml	Legrand	09/03/2011
fosfato sódico de prednisolona	Prelone	Solução oral	3 mg/ml	Brainfarma	27/02/2012
fosfato sódico de prednisolona	Prelone	Solução oral	3 mg/ml	Hipolabor	17/09/2012
fosfomicina trometamol	Monuril	Granulado	3 g	Zambon	21/12/2015
fosinopril sódico	Monopril	Comprimido	10 mg; 20 mg	Actavis	03/09/2007
fulvestranto	Faslodex	Solução injetável	50 mg/ml	Eurofarma	22/04/2014
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	União Química	31/05/2001
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	Medley	10/07/2001
fumarato de cetotifeno	Zaditen	Solução oral	1,0 mg/ml	Medley	10/07/2001
fumarato de cetotifeno	Zaditen	Solução oral	1,0 mg/ml	Ativus	24/05/2002
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	EMS	01/04/2004
fumarato de cetotifeno	Zaditen	Solução oral	1,0 mg/ml	Germed	11/06/2004
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	Germed	23/06/2004
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	"EMS Sigma 
Pharma"	15/07/2004
fumarato de cetotifeno	Zaditen	Solução oral	1,0 mg/ml	"EMS Sigma 
Pharma"	20/07/2004
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	Biosintética	21/11/2005
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	Teuto	13/11/2006
fumarato de cetotifeno	Zaditen	Solução oral	1,0 mg/ml	Biosintética	01/02/2007
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	Hipolabor	06/08/2007
fumarato de cetotifeno	Zaditen	Solução oftálmica	0,25 mg/ml	União Química	11/05/2009
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	Brainfarma	03/05/2010
fumarato de cetotifeno	Zaditen	Solução oftálmica	0,25 mg/ml	Brainfarma	30/01/2012
fumarato de cetotifeno	Zaditen	Xarope	0,2 mg/ml	Prati Donaduzzi	14/05/2012
"fumarato de tenofovir 
desoproxila"	Viread	Comprimido revestido	300mg	FUNED	07/02/2011
"fumarato de tenofovir 
desoproxila"	Viread	Comprimido revestido	300mg	Blanver	14/02/2011
"fumarato de tenofovir 
desoproxila"	Viread	Comprimido revestido	300mg	Cristália	01/08/2011
"fumarato de tenofovir 
desoproxila"	Viread	Comprimido revestido	300mg	Lafepe	24/08/2011
"fumarato de tenofovir 
desoproxila + lamivudina"	Duplivir	Comprimido revestido	300 mg + 300 mg	Fiocruz	31/03/2014
furoato de mometasona	Elocom	Creme dermatológico	1 mg/g	Eurofarma	08/11/2001
furoato de mometasona	Elocom	Creme dermatológico	1 mg/g	"EMS Sigma 
Pharma"	24/10/2005
furoato de mometasona	Elocom	Pomada dermatológica	1 mg/g	"EMS Sigma 
Pharma"	24/10/2005
furoato de mometasona	Elocom	Creme dermatológico	1 mg/g	Germed	24/10/2005
furoato de mometasona	Elocom	Pomada dermatológica	1 mg/g	Germed	24/10/2005
furoato de mometasona	Elocom	Creme dermatológico	1 mg/g	EMS	24/10/2005
furoato de mometasona	Elocom	Pomada dermatológica	1 mg/g	EMS	24/10/2005
furoato de mometasona	Elocom	Pomada dermatológica	1 mg/g	Medley	12/03/2007
furoato de mometasona	Elocom	Creme dermatológico	1 mg/g	Biosintética	18/06/2007
furoato de mometasona	Elocom	Pomada dermatológica	1 mg/g	Biosintética	18/06/2007
furoato de mometasona	Elocom	Creme dermatológico	1 mg/g	Medley	25/06/2007
furoato de mometasona	Elocom	Creme dermatológico	1 mg/g	Brainfarma	29/11/2010
furoato de mometasona	Elocom	Creme dermatológico	1 mg/g	Brainfarma	29/11/2010
furoato de mometasona	Nasonex	"Suspensão nasal local - Spray 
dose controlada"	0,5 mcg/dose	Schering-Plough	02/06/2014
furoato de mometasona	Oximax	"cápsula com pó para inalação 
+ inalador"	200 mcg; 400 mcg	Brainfarma	17/11/2014
furosemida	Lasix	Solução injetável	10 mg/ml	Teuto	03/02/2000
furosemida	Lasix	Solução injetável	10 mg/ml	Hypofarma	19/03/2001
furosemida	Lasix	Comprimido	40 mg	Biosintética	16/04/2001
furosemida	Lasix	Comprimido	40 mg	Teuto	31/10/2001
furosemida	Lasix	Solução injetável	10 mg/ml	Halex Istar	09/01/2002
furosemida	Lasix	Solução injetável	10 mg/ml	Hipolabor	28/08/2006
furosemida	Lasix	Comprimido	40 mg	Hipolabor	18/02/2008
furosemida	Lasix	Comprimido	40 mg	Prati Donaduzzi	02/06/2008
furosemida	Lasix	Comprimido	40 mg	Sanofi-Aventis	14/07/2008
furosemida	Lasix	Solução injetável	10 mg/ml	Pharlab	16/09/2013
furosemida	Lasix	Comprimido	40 mg	Belfar	27/07/2015
gabapentina	Neurontin	Cápsula dura	300 mg	Biosintética	06/12/2001
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	Ranbaxy	22/09/2003
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	"EMS Sigma 
Pharma"	23/10/2006
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	EMS	23/10/2006
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	Germed	30/10/2006
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	Actavis	12/05/2008
gabapentina	Neurontin	Comprimido revestido	600 mg	Germed	27/07/2009
gabapentina	Neurontin	Comprimido revestido	600 mg	"EMS Sigma 
Pharma"	27/07/2009
gabapentina	Neurontin	Comprimido revestido	600 mg	Legrand	27/07/2009
gabapentina	Neurontin	Comprimido revestido	600 mg	EMS	03/08/2009
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	Torrent	17/01/2011
gabapentina	Neurontin	Comprimido revestido	600 mg	Brainfarma	14/02/2011
gabapentina	Neurontin	Cápsula dura	400 mg	Brainfarma	05/09/2011
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	Prati Donaduzzi	18/02/2013
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	Aurobindo	03/06/2013
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	Teuto	02/09/2013
gabapentina	Neurontin	Comprimido revestido	600 mg	Nova Química	20/01/2014
gabapentina	Neurontin	Cápsula dura	300 mg; 400 mg	FURP	06/04/2015
